chr	windowStart	windowEnd	D	f_d	f_dM	d_f
CM014757.1	34677399	34688539	0.106913	0.240923	0.070429	0.031359
CM014757.1	34684872	34703027	0.047534	0.054004	0.023773	0.014622
CM014757.1	34689034	34707681	0.081702	0.111860	0.046915	0.032910
CM014757.1	34703050	34712856	0.144634	0.201496	0.106275	0.065881
CM014757.1	34707880	34721420	0.082074	0.071891	0.041221	0.031941
CM014757.1	34712871	34726023	0.096224	0.072096	0.039752	0.015932
CM014757.1	34721752	34733867	0.055599	0.041732	0.023304	0.010395
CM014757.1	34726124	34739049	-0.021954	-0.037945	-0.009214	-0.000633
CM014757.1	34733975	34746168	-0.262184	-26.984323	-0.138531	-0.049074
CM014757.1	34739134	34753355	-0.227920	-0.293806	-0.087585	-0.046726
CM014757.1	34746169	34758986	-0.205191	-0.219877	-0.049335	-0.030567
CM014757.1	34753774	34766058	-0.173095	-0.541152	-0.057046	-0.027434
CM014757.1	34759092	34770954	0.037651	0.037890	0.013310	0.009996
CM014757.1	34766302	34776659	0.015728	0.013904	0.005373	0.004203
CM014757.1	34770973	34785016	0.041849	0.042889	0.014413	0.012873
CM014757.1	34776888	34792601	0.010541	0.022324	0.003309	0.003985
CM014757.1	34785097	34800526	-0.059209	-0.128439	-0.018672	-0.006789
CM014757.1	34792801	34808102	0.151565	0.176407	0.063424	0.039392
CM014757.1	34800582	34822168	0.275434	0.195397	0.109875	0.066871
CM014757.1	34808935	34827697	0.288808	0.128751	0.082612	0.072293
CM014757.1	34822178	34837257	0.162634	0.106527	0.055311	0.046771
CM014757.1	34827721	34846721	-0.059282	-0.191296	-0.026318	-0.013348
CM014757.1	34837272	34864964	-0.178403	-4.660317	-0.051308	-0.026235
CM014757.1	34846783	34872879	-0.043109	-0.047829	-0.011155	-0.009235
CM014757.1	34865421	34878665	0.110610	0.107929	0.035519	0.045837
CM014757.1	34873110	34885999	0.069642	0.063565	0.024400	0.019224
CM014757.1	34878678	34896163	-0.001590	-0.001575	-0.000629	-0.006332
CM014757.1	34886032	34900044	-0.101394	-0.181732	-0.058185	-0.034376
CM014757.1	34896182	34904951	-0.121003	-0.212004	-0.075875	-0.038967
CM014757.1	34900079	34909776	-0.012561	-0.019748	-0.006846	-0.002543
CM014757.1	34905044	34914186	-0.075419	-0.133804	-0.032487	-0.020590
CM014757.1	34909830	34922424	-0.245656	-1.686705	-0.066861	-0.049578
CM014757.1	34914217	34931667	-0.109727	-0.207659	-0.031391	-0.019113
CM014757.1	34922465	34940326	0.048217	0.049850	0.017632	0.026100
CM014757.1	34931853	34947052	0.028684	0.038945	0.011713	0.015149
CM014757.1	34940400	34951936	0.022974	0.033203	0.009631	0.009369
CM014757.1	34947297	34961172	-0.037893	-0.044350	-0.013415	-0.005218
CM014757.1	34952018	34992384	0.002117	0.001889	0.000713	-0.000744
CM014757.1	34961211	35006348	0.134055	0.248507	0.026197	0.029238
CM014757.1	34994158	35013348	0.186683	0.970009	0.034070	0.030315
CM014757.1	35006461	35018465	0.081182	0.082795	0.034432	0.019027
CM014757.1	35013369	35024563	-0.083438	-0.118067	-0.040173	-0.029054
CM014757.1	35018691	35033208	-0.059640	-0.149745	-0.023930	-0.019060
CM014757.1	35024633	35039910	0.015763	0.109876	0.007605	0.006245
CM014757.1	35033450	35049355	-0.040096	-0.224019	-0.023742	-0.007217
CM014757.1	35039954	35055206	-0.009824	-0.021171	-0.004850	-0.001558
CM014757.1	35049380	35062637	0.023294	0.056021	0.009726	0.003495
CM014757.1	35055395	35066443	0.014156	0.029109	0.005778	0.001088
CM014757.1	35062664	35072555	0.085348	0.152313	0.029158	0.021257
CM014757.1	35066462	35079197	0.131954	0.199087	0.042415	0.030281
CM014757.1	35072604	35087032	0.041251	0.057589	0.015101	0.007536
CM014757.1	35079212	35095715	-0.025468	-0.037320	-0.009918	-0.009984
CM014757.1	35087519	35104716	-0.056453	-0.103218	-0.024811	-0.013620
CM014757.1	35096091	35113178	-0.094509	-0.161429	-0.033670	-0.020408
CM014757.1	35104738	35119016	-0.173828	-0.143586	-0.044106	-0.034645
CM014757.1	35113228	35125376	-0.075836	-0.063962	-0.023423	-0.020066
CM014757.1	35119263	35130424	-0.018020	-0.028329	-0.008514	-0.005007
CM014757.1	35125396	35136426	-0.052664	-0.126589	-0.026204	-0.003448
CM014757.1	35130503	35142060	-0.017716	-0.042992	-0.007523	0.004950
CM014757.1	35136512	35150998	0.227006	0.225770	0.097599	0.057005
CM014757.1	35142079	35157896	0.119629	0.108224	0.057931	0.022261
CM014757.1	35151063	35167536	-0.088230	-0.084305	-0.036965	-0.019251
CM014757.1	35158111	35177964	0.205382	0.145781	0.082023	0.048961
CM014757.1	35167587	35184736	0.192036	0.167256	0.092762	0.047175
CM014757.1	35177979	35193334	0.039745	0.043641	0.017705	0.008312
CM014757.1	35184799	35201256	0.076396	0.068090	0.023820	0.017302
CM014757.1	35193412	35206939	0.200945	0.155394	0.060206	0.049793
CM014757.1	35201267	35216940	0.074614	0.094143	0.032037	0.017359
CM014757.1	35207310	35228260	-0.073807	-0.081883	-0.034624	-0.012639
CM014757.1	35216960	35235321	0.083146	0.064725	0.039897	0.017565
CM014757.1	35228353	35240868	-0.054678	-0.077385	-0.034387	-0.012764
CM014757.1	35235462	35249811	-0.232452	-0.443619	-0.113335	-0.049138
CM014757.1	35241354	35256192	-0.211093	-0.355275	-0.067424	-0.029709
CM014757.1	35249824	35262384	-0.227028	-0.626772	-0.071238	-0.027051
CM014757.1	35256229	35273019	-0.039026	-0.051829	-0.012383	-0.004724
CM014757.1	35262397	35279532	-0.009982	-0.013176	-0.003737	-0.003560
CM014757.1	35273110	35286714	-0.151573	-1.258881	-0.049262	-0.020646
CM014757.1	35279667	35296800	0.011056	0.030481	0.002860	-0.003170
CM014757.1	35286743	35303476	0.109516	0.142715	0.031054	0.020206
CM014757.1	35296985	35308385	0.046988	0.102836	0.016545	0.019365
CM014757.1	35303622	35315447	0.013165	0.020883	0.004980	0.007082
CM014757.1	35308397	35321509	0.008848	0.009881	0.003218	0.000160
CM014757.1	35315485	35326888	0.052748	0.118130	0.019253	0.012234
CM014757.1	35321524	35368031	-0.016114	-0.050504	-0.005315	-0.002191
CM014757.1	35326899	35377960	-0.012947	-0.010347	-0.003915	-0.004638
CM014757.1	35368163	35385422	0.165614	0.103117	0.051606	0.028211
CM014757.1	35378032	35390993	0.273286	0.190362	0.095782	0.055000
CM014757.1	35385495	35399559	0.049242	0.045696	0.019774	0.016139
CM014757.1	35391246	35407275	-0.019010	-0.020789	-0.007733	-0.004394
CM014757.1	35399615	35415744	0.096855	0.108558	0.032373	0.015544
CM014757.1	35407979	35421104	0.122311	0.127862	0.044439	0.024432
CM014757.1	35415758	35429081	0.083560	0.077385	0.032397	0.026479
CM014757.1	35421124	35435646	0.154641	0.121192	0.064558	0.034597
CM014757.1	35429094	35442734	-0.091550	-0.076967	-0.042155	-0.046166
CM014757.1	35436027	35448047	-0.102849	-0.088665	-0.043384	-0.038405
CM014757.1	35442749	35453088	0.014561	0.015273	0.005695	0.008038
CM014757.1	35448133	35460183	-0.177277	-0.234405	-0.068969	-0.043605
CM014757.1	35453132	35468272	0.056831	0.040899	0.022556	0.013736
CM014757.1	35460272	35476943	0.111869	0.080701	0.051230	0.047396
CM014757.1	35468366	35484198	0.006597	0.007867	0.003413	0.011142
CM014757.1	35476952	35490097	0.053694	0.068206	0.025763	0.013003
CM014757.1	35484235	35496132	0.071135	0.071469	0.028397	0.007038
CM014757.1	35490164	35501054	0.212270	0.156287	0.069825	0.069754
CM014757.1	35496153	35507926	0.134776	0.133709	0.048412	0.053734
CM014757.1	35501244	35518863	-0.035606	-0.112317	-0.017841	-0.007030
CM014757.1	35508025	35523524	0.016784	0.036953	0.009473	0.010555
CM014757.1	35518878	35532118	0.021116	0.061512	0.013465	0.016407
CM014757.1	35523765	35539773	-0.058535	-0.193606	-0.032511	-0.009005
CM014757.1	35532136	35544407	-0.087558	-0.130574	-0.036519	-0.019058
CM014757.1	35539867	35553390	-0.024870	-0.025124	-0.007833	-0.004416
CM014757.1	35544416	35558563	0.052039	0.057544	0.020260	0.015821
CM014757.1	35553408	35563506	-0.024765	-0.050594	-0.012958	-0.008486
CM014757.1	35558779	35568094	0.047404	0.081600	0.023519	0.010058
CM014757.1	35563640	35572430	-0.028329	-0.047453	-0.011474	-0.008075
CM014757.1	35568121	35583840	-0.119223	-0.196226	-0.046720	-0.030615
CM014757.1	35572484	35589249	0.098058	0.129732	0.036384	0.015057
CM014757.1	35583942	35593047	0.173368	0.170363	0.057252	0.036361
CM014757.1	35589267	35601424	0.124073	0.121905	0.053752	0.045016
CM014757.1	35593386	35607351	0.005733	0.010245	0.002686	0.005362
CM014757.1	35601493	35614157	0.013553	0.032764	0.005723	0.002489
CM014757.1	35607364	35621532	0.128999	0.163029	0.045834	0.038692
CM014757.1	35614183	35627446	0.123286	0.114441	0.041610	0.033194
CM014757.1	35621585	35633343	0.058398	0.072501	0.017852	0.021853
CM014757.1	35627867	35639890	-0.021520	-0.025654	-0.007060	-0.009872
CM014757.1	35633400	35645799	-0.127557	-0.220241	-0.061074	-0.047439
CM014757.1	35640040	35651542	-0.149223	-0.391752	-0.083355	-0.050169
CM014757.1	35645873	35659146	-0.101241	-0.167564	-0.050002	-0.031193
CM014757.1	35651591	35665833	-0.049277	-0.085563	-0.027031	-0.010474
CM014757.1	35659248	35674259	-0.105227	-0.240784	-0.044816	-0.019158
CM014757.1	35666174	35680800	-0.118820	-0.219380	-0.037151	-0.020219
CM014757.1	35674294	35687358	0.095279	0.081726	0.032814	0.019928
CM014757.1	35680877	35692834	0.148440	0.118100	0.050667	0.035602
CM014757.1	35687401	35765962	0.003003	0.002516	0.000930	-0.002213
CM014757.1	35692860	35797167	0.042416	0.033417	0.012976	0.001866
CM014757.1	35765995	35809487	0.001268	0.003355	0.000331	-0.001058
CM014757.1	35797175	35817023	-0.087415	0.924625	-0.023399	-0.007897
CM014757.1	35809693	35822601	-0.024394	-0.063270	-0.007716	-0.000002
CM014757.1	35817036	35830854	0.098528	0.064874	0.028865	0.009853
CM014757.1	35823157	35835566	-0.003022	-0.002156	-0.001193	-0.005846
CM014757.1	35831654	35844053	-0.105732	-0.143922	-0.047936	-0.038666
CM014757.1	35835804	35854769	-0.172657	-0.323539	-0.065093	-0.039864
CM014757.1	35844085	35861917	-0.200958	-0.390449	-0.078386	-0.039351
CM014757.1	35854782	35867827	-0.019710	-0.022310	-0.007414	-0.004279
CM014757.1	35861936	35874769	0.008243	0.004184	0.002421	0.006696
CM014757.1	35868127	35882683	-0.127992	-0.068579	-0.035708	-0.015556
CM014757.1	35875284	35887969	-0.065407	-0.071659	-0.021150	-0.012123
CM014757.1	35882907	35892427	-0.190588	-4.794855	-0.077735	-0.033154
CM014757.1	35888016	35899098	-0.249109	-1.657469	-0.106789	-0.052754
CM014757.1	35892535	35902987	-0.229340	-0.758403	-0.107696	-0.055424
CM014757.1	35899137	35908881	-0.171575	1.122560	-0.075949	-0.031578
CM014757.1	35903110	35917129	-0.179095	1.107252	-0.050614	-0.033448
CM014757.1	35909035	35925301	-0.316333	5.052714	-0.096087	-0.056520
CM014757.1	35917248	35932067	-0.119442	-0.286995	-0.053850	-0.019174
CM014757.1	35925364	35939137	0.069110	0.070370	0.035166	0.026715
CM014757.1	35932134	35943553	-0.119313	-0.196446	-0.061948	-0.033554
CM014757.1	35939220	35947109	-0.128734	-0.296173	-0.074421	-0.043979
CM014757.1	35943668	35954359	-0.001543	-0.001720	-0.000617	-0.002177
CM014757.1	35947137	35965852	-0.060028	-0.069482	-0.023479	-0.020390
CM014757.1	35954826	35976171	-0.069208	-0.095485	-0.035590	-0.021977
CM014757.1	35965980	35985522	0.113995	0.128359	0.045179	0.036921
CM014757.1	35976832	35989882	0.204038	0.253495	0.091289	0.057514
CM014757.1	35985564	36002011	-0.026703	-0.068570	-0.013481	-0.010155
CM014757.1	35989971	36008937	-0.117302	-0.234330	-0.044038	-0.023828
CM014757.1	36002123	36020659	-0.067209	-0.133198	-0.026336	-0.012934
CM014757.1	36008953	36029194	-0.026614	-0.100564	-0.014627	-0.004411
CM014757.1	36020677	36036949	0.008588	0.025831	0.004514	0.004561
CM014757.1	36029343	36046242	-0.005272	-0.013535	-0.001730	0.000184
CM014757.1	36037121	36054003	0.010222	0.015621	0.003140	-0.001345
CM014757.1	36046298	36059519	0.020604	0.050444	0.008675	0.008629
CM014757.1	36054114	36066056	0.053027	0.098796	0.025518	0.024914
CM014757.1	36059645	36072091	-0.034104	-0.037393	-0.014442	-0.007748
CM014757.1	36066113	36079977	0.152170	0.132491	0.056239	0.037465
CM014757.1	36072170	36084858	0.343016	0.307647	0.133803	0.087956
CM014757.1	36079998	36090489	0.128160	0.246667	0.051362	0.032958
CM014757.1	36084872	36100056	0.118903	0.134704	0.031353	0.025866
CM014757.1	36090538	36107122	0.188500	0.093653	0.038843	0.029337
CM014757.1	36100072	36115491	0.124750	0.058088	0.031469	0.022729
CM014757.1	36107269	36124460	0.039059	0.030510	0.013236	0.008758
CM014757.1	36115597	36131069	0.016227	0.022887	0.006164	0.005558
CM014757.1	36124525	36137722	-0.124916	-0.177637	-0.051926	-0.030817
CM014757.1	36131120	36145291	-0.156273	-0.196944	-0.060753	-0.034586
CM014757.1	36137734	36154430	-0.088752	-0.130525	-0.039349	-0.021573
CM014757.1	36145746	36209525	-0.063676	-0.123290	-0.034150	-0.026439
CM014757.1	36154910	36215014	0.014522	0.025697	0.007037	-0.000314
CM014757.1	36209539	36220578	0.004756	0.008683	0.002436	0.010257
CM014757.1	36215109	36227252	-0.018264	-0.035460	-0.010031	0.006817
CM014757.1	36220614	36232908	0.006066	0.004622	0.002101	0.004967
CM014757.1	36227337	36237339	-0.008755	-0.007522	-0.002923	-0.001506
CM014757.1	36233072	36240845	0.083968	0.146201	0.052854	0.030779
CM014757.1	36237403	36245976	0.072444	0.092104	0.050076	0.021215
CM014757.1	36240914	36256179	0.025016	0.032153	0.011218	0.004703
CM014757.1	36246518	36263754	0.168627	0.316824	0.067963	0.052026
CM014757.1	36256224	36271780	0.146634	0.213147	0.066494	0.043276
CM014757.1	36264008	36282091	-0.003528	-0.004452	-0.001490	-0.002717
CM014757.1	36271821	36304379	-0.073367	-0.115344	-0.037496	-0.017005
CM014757.1	36282095	36313688	-0.028202	-0.037944	-0.017716	-0.007337
CM014757.1	36304651	36318021	0.016274	0.028040	0.010675	0.002089
CM014757.1	36313747	36321852	0.013423	0.029863	0.007316	0.004327
CM014757.1	36318045	36329649	0.075893	0.080717	0.036002	0.025676
CM014757.1	36321912	36335117	0.095139	0.073926	0.043187	0.024251
CM014757.1	36329751	36340410	0.055128	0.041211	0.020177	0.011345
CM014757.1	36335177	36348011	-0.040283	-0.031363	-0.014447	-0.007026
CM014757.1	36340502	36358302	-0.133353	-0.116780	-0.045323	-0.049699
CM014757.1	36348163	36364361	-0.076820	-0.089951	-0.027526	-0.029821
CM014757.1	36358545	36371393	-0.185542	-0.447585	-0.077756	-0.044576
CM014757.1	36364708	36377848	-0.100525	-0.182367	-0.041182	-0.025339
CM014757.1	36371994	36384943	-0.033620	-0.039233	-0.014108	-0.013511
CM014757.1	36377989	36391222	-0.052370	-0.039002	-0.019821	-0.016141
CM014757.1	36385049	36399313	-0.095579	-0.074365	-0.029776	-0.018790
CM014757.1	36391255	36407534	-0.161777	-0.328224	-0.061014	-0.045194
CM014757.1	36399410	36411901	-0.067769	-0.100048	-0.028752	-0.025904
CM014757.1	36407541	36418522	0.061865	0.072156	0.031274	0.015099
CM014757.1	36412159	36426524	0.086500	0.103985	0.036496	0.021627
CM014757.1	36418558	36437021	-0.003683	-0.002946	-0.001069	0.000680
CM014757.1	36426587	36443034	-0.004415	-0.003497	-0.001582	-0.000248
CM014757.1	36437118	36451553	-0.037001	-0.034772	-0.015538	-0.007294
CM014757.1	36443089	36458546	-0.068345	-0.091235	-0.022492	-0.007045
CM014757.1	36451586	36465330	-0.099666	-0.157887	-0.031983	-0.016427
CM014757.1	36458593	36470951	-0.043519	-0.066887	-0.023017	-0.007153
CM014757.1	36465340	36475966	-0.066718	-0.214090	-0.029729	-0.010250
CM014757.1	36471062	36483642	-0.201464	-0.521559	-0.066022	-0.040999
CM014757.1	36476008	36492102	-0.199441	-0.398404	-0.063111	-0.041135
CM014757.1	36483976	36497340	-0.071667	-0.145903	-0.033068	-0.016002
CM014757.1	36492119	36502254	-0.099983	-0.209640	-0.069539	-0.030657
CM014757.1	36497370	36509853	-0.047274	-0.127655	-0.023859	-0.013358
CM014757.1	36502394	36518628	-0.036765	-0.089036	-0.015396	-0.006235
CM014757.1	36510408	36525884	-0.002905	-0.003739	-0.001426	-0.000250
CM014757.1	36518638	36531280	0.089706	0.141959	0.050632	0.022791
CM014757.1	36526024	36541208	-0.059720	-0.099649	-0.026654	-0.004737
CM014757.1	36531300	36550193	-0.019437	-0.024039	-0.007901	0.001190
CM014757.1	36541244	36560918	-0.020723	-0.015335	-0.007431	-0.007496
CM014757.1	36550454	36568988	-0.065966	-0.047179	-0.025901	-0.020701
CM014757.1	36560942	36575446	-0.016296	-0.017546	-0.007212	-0.007534
CM014757.1	36569011	36584518	-0.031073	-0.036807	-0.009974	-0.011657
CM014757.1	36575659	36594438	0.028210	0.028754	0.007237	0.001843
CM014757.1	36584735	36606262	-0.020617	-0.013745	-0.005620	-0.006794
CM014757.1	36594441	36612040	-0.082636	-0.062037	-0.026776	-0.018940
CM014757.1	36606423	36618529	0.020594	0.011527	0.006783	0.004125
CM014757.1	36612123	36625196	-0.126125	-0.081181	-0.049492	-0.043875
CM014757.1	36618543	36632115	-0.089654	-0.128717	-0.049194	-0.032745
CM014757.1	36625346	36641306	-0.003351	-0.007730	-0.001257	-0.003269
CM014757.1	36632198	36646202	-0.042938	-0.125539	-0.015311	-0.004881
CM014757.1	36641439	36650742	-0.046779	-0.067085	-0.021619	-0.011619
CM014757.1	36646348	36660223	-0.081501	-0.092120	-0.037469	-0.024708
CM014757.1	36650756	36666735	0.021709	0.029280	0.010077	0.017670
CM014757.1	36660251	36674064	0.107784	0.153401	0.047560	0.034049
CM014757.1	36666753	36681615	0.051907	0.053889	0.015682	0.008746
CM014757.1	36675019	36686594	-0.081199	-0.083717	-0.023500	-0.012730
CM014757.1	36681655	36693503	0.024681	0.037453	0.013141	0.001859
CM014757.1	36686608	36700554	-0.036969	-0.075914	-0.019754	-0.008471
CM014757.1	36693516	36708242	-0.115178	-0.194012	-0.062736	-0.032717
CM014757.1	36700635	36712671	-0.088840	-0.117025	-0.055236	-0.036169
CM014757.1	36708265	36718746	0.076390	0.107871	0.046721	0.015126
CM014757.1	36712800	36728044	0.147546	0.171522	0.083691	0.038653
CM014757.1	36718812	36736865	0.089297	0.098709	0.048238	0.026409
CM014757.1	36728146	36751758	0.009484	0.008419	0.004171	-0.004097
CM014757.1	36736897	36760954	-0.038001	-0.027528	-0.015216	-0.013943
CM014757.1	36751799	36768722	0.091930	0.082559	0.044361	0.034259
CM014757.1	36761823	36776294	0.106363	0.117294	0.052943	0.035026
CM014757.1	36768740	36781048	-0.007234	-0.006804	-0.002658	-0.001820
CM014757.1	36776328	36788528	-0.066397	-0.077495	-0.026383	-0.011635
CM014757.1	36781135	36806216	-0.039183	-0.058880	-0.015851	-0.011739
CM014757.1	36788554	36812437	0.009685	0.017868	0.003731	0.000965
CM014757.1	36806263	36818865	-0.009318	-0.015116	-0.004881	-0.006213
CM014757.1	36812486	36829326	0.075438	0.067793	0.040750	0.019678
CM014757.1	36818966	36838191	0.113896	0.084137	0.049288	0.024618
CM014757.1	36829475	36845043	-0.072261	-0.084047	-0.029842	-0.013605
CM014757.1	36838206	36853764	-0.040483	-0.085947	-0.018753	-0.003391
CM014757.1	36845095	36861971	0.111470	0.156284	0.053897	0.027950
CM014757.1	36853776	36871883	0.040676	0.037979	0.018221	0.005779
CM014757.1	36862045	36880371	-0.017844	-0.019545	-0.007728	-0.007335
CM014757.1	36872296	36888531	0.062774	0.059542	0.027919	0.017273
CM014757.1	36880416	36896821	0.114983	0.059149	0.038516	0.022831
CM014757.1	36888937	36905351	0.072818	0.040157	0.023211	0.007592
CM014757.1	36897221	36916846	0.056958	0.065446	0.020664	0.011574
CM014757.1	36905387	36934226	0.061408	0.084279	0.027088	0.016269
CM014757.1	36916891	36945019	-0.065604	-0.074014	-0.024128	-0.011120
CM014757.1	36934247	36953170	-0.123279	-0.122347	-0.031326	-0.017055
CM014757.1	36945173	36963826	-0.016704	-0.025974	-0.003391	0.001328
CM014757.1	36953245	36973135	0.289724	0.354848	0.065384	0.058145
CM014757.1	36963976	36980886	0.261982	0.242796	0.083974	0.069408
CM014757.1	36973219	36986115	-0.094301	-0.167089	-0.042811	-0.037726
CM014757.1	36980915	36997922	-0.121114	-0.227186	-0.041560	-0.030225
CM014757.1	36986125	37007236	-0.030113	-0.033695	-0.007013	-0.003249
CM014757.1	36997998	37012992	-0.114676	-0.224494	-0.050131	-0.024766
CM014757.1	37007341	37019041	-0.074128	-0.185154	-0.048965	-0.015824
CM014757.1	37013019	37024780	0.075141	0.117404	0.041343	0.020814
CM014757.1	37019096	37036700	0.129844	0.131169	0.059863	0.046139
CM014757.1	37025512	37044357	0.063917	0.056102	0.022790	0.019440
CM014757.1	37036906	37051017	-0.074491	-0.079593	-0.027256	-0.014585
CM014757.1	37044487	37064768	-0.206442	-0.340834	-0.076763	-0.035964
CM014757.1	37051068	37075131	-0.068758	-0.108149	-0.025506	-0.011674
CM014757.1	37065389	37083448	0.024799	0.031748	0.008418	0.003661
CM014757.1	37075168	37087782	-0.021323	-0.030072	-0.008367	-0.007479
CM014757.1	37083479	37093871	0.098263	0.130109	0.040701	0.021400
