chr	windowStart	windowEnd	D	f_d	f_dM	d_f
CM014754.1	52441983	52456343	-0.018070	-0.029746	-0.007555	0.002761
CM014754.1	52452087	52460401	-0.033329	-0.042151	-0.013363	-0.002319
CM014754.1	52456382	52467565	-0.091522	-0.125989	-0.044807	-0.022821
CM014754.1	52460429	52472417	-0.022253	-0.029390	-0.012176	-0.015572
CM014754.1	52467724	52478109	0.110200	0.124254	0.046033	0.011820
CM014754.1	52472545	52483664	0.070496	0.066530	0.023213	0.005322
CM014754.1	52478427	52487819	0.007911	0.012087	0.004345	-0.000398
CM014754.1	52483689	52496203	-0.041072	-0.103786	-0.019288	-0.010273
CM014754.1	52487984	52501134	-0.178977	-9.072339	-0.055804	-0.035606
CM014754.1	52496274	52508439	-0.184118	-0.358387	-0.058414	-0.035209
CM014754.1	52501192	52514695	-0.096591	-0.067927	-0.029630	-0.018212
CM014754.1	52508534	52521101	-0.050241	-0.040915	-0.017908	-0.009760
CM014754.1	52514740	52531183	-0.084954	-0.098460	-0.031978	-0.012109
CM014754.1	52521563	52535109	-0.022967	-0.024050	-0.010818	-0.012517
CM014754.1	52531210	52540039	0.018862	0.019721	0.011213	-0.002470
CM014754.1	52535158	52544449	-0.107061	-0.186992	-0.069154	-0.037398
CM014754.1	52540107	52548589	-0.160737	-0.273457	-0.099788	-0.050045
CM014754.1	52544486	52554812	-0.152336	-0.414102	-0.091934	-0.040821
CM014754.1	52548943	52558854	-0.198559	2.558954	-0.097383	-0.046360
CM014754.1	52554860	52562749	0.007066	0.038524	0.004056	0.000553
CM014754.1	52558870	52568957	0.136201	0.161592	0.092858	0.047405
CM014754.1	52562911	52575701	0.111214	0.093720	0.059654	0.032772
CM014754.1	52569012	52585344	0.024447	0.024577	0.009319	0.003602
CM014754.1	52575985	52590953	0.003828	0.002673	0.001236	-0.001011
CM014754.1	52585377	52597366	-0.009435	-0.007956	-0.003828	-0.005160
CM014754.1	52591067	52608774	-0.069837	-0.071274	-0.022799	-0.018448
CM014754.1	52597534	52618895	-0.071493	-0.072230	-0.022594	-0.014336
CM014754.1	52608788	52624866	0.036090	0.174374	0.011800	0.004820
CM014754.1	52618995	52632722	0.092364	0.224184	0.025618	0.006816
CM014754.1	52624892	52640536	-0.196674	-0.831965	-0.067802	-0.045299
CM014754.1	52632747	52649164	-0.245819	3.191481	-0.114362	-0.061256
CM014754.1	52640632	52653727	-0.090640	-0.159103	-0.041413	-0.023713
CM014754.1	52649335	52660940	-0.069846	-0.064790	-0.026589	-0.016822
CM014754.1	52653768	52666693	-0.077585	-0.101164	-0.035427	-0.025358
CM014754.1	52660998	52675441	-0.055861	-0.081338	-0.024066	-0.016006
CM014754.1	52666859	52678450	0.049546	0.072895	0.022711	0.016607
CM014754.1	52675554	52684255	0.111100	0.163995	0.065330	0.026678
CM014754.1	52678538	52692466	0.086945	0.082995	0.034033	0.012599
CM014754.1	52684384	52700310	0.024528	0.033699	0.011012	0.001297
CM014754.1	52692575	52706058	0.042258	0.068571	0.026802	0.003060
CM014754.1	52700320	52714546	0.048532	0.056216	0.023802	0.006542
CM014754.1	52706382	52718823	0.127861	0.127386	0.061188	0.025345
CM014754.1	52714689	52726814	0.176901	0.153794	0.090816	0.068768
CM014754.1	52718967	52733429	0.001215	0.001191	0.000503	0.001682
CM014754.1	52727177	52739714	-0.233150	-0.310324	-0.073508	-0.030408
CM014754.1	52733439	52746101	-0.180242	-0.190886	-0.069621	-0.025740
CM014754.1	52739738	52754183	-0.096939	-0.113633	-0.045335	-0.018724
CM014754.1	52746284	52758989	-0.093711	-0.135866	-0.041337	-0.026936
CM014754.1	52754352	52770001	-0.206025	-0.527434	-0.071262	-0.048977
CM014754.1	52759179	52775731	-0.132753	-0.257049	-0.039499	-0.027617
CM014754.1	52770132	52785242	0.031530	0.027076	0.012154	0.016668
CM014754.1	52775785	52789665	0.093011	0.090412	0.047105	0.035639
CM014754.1	52785636	52799511	0.089383	0.169144	0.043135	0.037509
CM014754.1	52789824	52806666	-0.032476	-0.040743	-0.012497	-0.006458
CM014754.1	52799584	52816328	-0.146954	-0.103295	-0.048104	-0.044922
CM014754.1	52806757	52824582	-0.044430	-0.054605	-0.019384	-0.016219
CM014754.1	52816377	52830116	-0.049178	-0.109398	-0.029347	-0.016953
CM014754.1	52824839	52833722	-0.042908	-0.089248	-0.023092	-0.011609
CM014754.1	52830133	52838935	-0.000895	-0.002039	-0.000582	0.000403
CM014754.1	52833778	52843976	0.016275	0.034285	0.015654	0.001327
CM014754.1	52839133	52848876	0.115876	0.137514	0.079780	0.051197
CM014754.1	52843999	52855553	-0.017356	-0.028011	-0.009592	0.005224
CM014754.1	52849214	52860230	-0.087528	-0.252537	-0.041810	-0.034700
CM014754.1	52855652	52867224	-0.029320	-0.032396	-0.013432	-0.018248
CM014754.1	52860255	52873533	0.043932	0.020691	0.014040	0.008420
CM014754.1	52867293	52880865	-0.001135	-0.000631	-0.000298	-0.002230
CM014754.1	52873876	52887115	0.009803	0.014497	0.003777	-0.000040
CM014754.1	52880977	52893007	0.057317	0.173708	0.028296	0.013940
CM014754.1	52887225	52902722	0.027525	0.038200	0.012804	0.005912
CM014754.1	52893017	52910114	0.030226	0.026606	0.009671	0.003831
CM014754.1	52902843	52915245	0.076234	0.101990	0.023535	0.018381
CM014754.1	52910436	52921027	-0.030514	-0.125246	-0.011415	-0.008822
CM014754.1	52915259	52930682	-0.189702	-0.362101	-0.049770	-0.036190
CM014754.1	52921042	52938478	-0.062391	-0.054690	-0.015660	-0.016405
CM014754.1	52930692	52944353	0.048992	0.054176	0.023097	0.011102
CM014754.1	52938603	52950077	-0.070083	-0.107689	-0.038535	-0.030417
CM014754.1	52944384	52956273	-0.025094	-0.037772	-0.011361	-0.018437
CM014754.1	52950089	52968461	0.111491	0.088238	0.036298	0.014047
CM014754.1	52956326	52975228	-0.150847	-0.353575	-0.033157	-0.028165
CM014754.1	52968581	52984246	-0.081392	-1.419727	-0.026399	-0.019519
CM014754.1	52975254	52991350	0.036000	0.062452	0.020315	0.008520
CM014754.1	52984272	52997686	0.027171	0.041747	0.014105	0.009185
CM014754.1	52991620	53002649	-0.139047	-0.229047	-0.070509	-0.044534
CM014754.1	52997726	53006415	-0.171797	-0.187576	-0.086054	-0.042385
CM014754.1	53002751	53014814	0.059310	0.032643	0.019295	0.010407
CM014754.1	53006470	53019604	0.036258	0.022700	0.012324	0.001164
CM014754.1	53014848	53031918	-0.051771	-0.045540	-0.025770	-0.017708
CM014754.1	53023567	53039193	-0.095183	-0.056594	-0.032538	-0.016341
CM014754.1	53032091	53048174	-0.061160	-0.027904	-0.017930	-0.008145
CM014754.1	53039234	53058493	0.089461	0.054266	0.028656	0.019883
CM014754.1	53048215	53069379	0.096961	0.046614	0.018892	0.014095
CM014754.1	53059116	53079917	0.125375	0.044087	0.018152	0.010939
CM014754.1	53069404	53088423	0.032081	0.015558	0.006140	0.001084
CM014754.1	53080717	53095733	-0.019492	-0.014161	-0.006583	-0.007971
CM014754.1	53088993	53105873	0.006643	0.005017	0.002606	-0.004457
CM014754.1	53095956	53113294	-0.025686	-0.019988	-0.006705	-0.003168
CM014754.1	53105931	53118149	0.048665	0.034129	0.015576	0.004830
CM014754.1	53113386	53120930	-0.024660	-0.024730	-0.013890	-0.023831
CM014754.1	53118224	53126534	-0.159519	-0.559463	-0.134454	-0.063816
CM014754.1	53120937	53132862	-0.118874	-0.300506	-0.076700	-0.048153
CM014754.1	53126698	53138280	-0.085202	-0.263432	-0.044235	-0.027429
CM014754.1	53132873	53145033	0.045890	0.170336	0.017060	0.026553
CM014754.1	53138309	53149899	-0.108509	-0.259955	-0.032643	-0.019051
CM014754.1	53145089	53158421	-0.213808	-0.191847	-0.056746	-0.034768
CM014754.1	53149923	53165404	-0.024212	-0.016793	-0.007734	-0.004247
CM014754.1	53158548	53171871	-0.055487	-0.061796	-0.019963	-0.004566
CM014754.1	53165476	53177048	-0.040179	-0.049142	-0.012940	-0.005509
CM014754.1	53171906	53184112	-0.136810	-0.247240	-0.066009	-0.067220
CM014754.1	53177078	53190983	-0.000651	-0.001159	-0.000381	-0.001782
CM014754.1	53184144	53196836	0.185975	0.264243	0.090202	0.064500
CM014754.1	53191022	53202818	0.033093	0.052908	0.014790	0.007846
CM014754.1	53197555	53209132	-0.140053	-0.409009	-0.070664	-0.026999
CM014754.1	53202890	53213462	-0.147967	-2.697982	-0.088214	-0.033956
CM014754.1	53209480	53218819	0.133087	0.306695	0.065667	0.040768
CM014754.1	53213505	53222823	0.528508	0.329042	0.215013	0.135062
CM014754.1	53218897	53232960	0.338658	0.195165	0.125336	0.076621
CM014754.1	53223006	53237670	0.181442	0.161536	0.087152	0.064053
CM014754.1	53233131	53242400	0.240656	0.335743	0.167049	0.093650
CM014754.1	53237913	53248204	0.133920	0.249260	0.077242	0.026787
CM014754.1	53242417	53253537	0.039630	0.051993	0.018854	0.009353
CM014754.1	53248250	53262326	-0.074016	-0.091443	-0.033466	-0.015453
CM014754.1	53253625	53270726	-0.079982	-0.086626	-0.025445	-0.014867
CM014754.1	53262388	53278797	0.059311	0.052510	0.014518	0.007125
CM014754.1	53270750	53286256	0.294757	0.203974	0.083310	0.054386
CM014754.1	53279213	53293205	0.137523	0.125811	0.065043	0.037913
CM014754.1	53286348	53299222	-0.095019	-0.139355	-0.047469	-0.032371
CM014754.1	53293215	53305056	0.022173	0.015294	0.008826	-0.000289
CM014754.1	53299417	53311063	0.054140	0.034089	0.021681	0.009972
CM014754.1	53305090	53317156	-0.036280	-0.044490	-0.018977	-0.005600
CM014754.1	53311080	53323115	-0.073674	-0.103838	-0.050347	-0.017854
CM014754.1	53317257	53330659	-0.043852	-0.048269	-0.021676	-0.004027
CM014754.1	53323126	53340629	0.060972	0.037402	0.014784	0.009973
CM014754.1	53330984	53353450	0.045112	0.016521	0.007459	0.010303
CM014754.1	53340969	53360841	0.109491	0.066685	0.028022	0.025082
CM014754.1	53353595	53372848	0.040398	0.837268	0.015545	0.013578
CM014754.1	53360859	53381635	-0.160846	0.346394	-0.036642	-0.030915
CM014754.1	53373199	53396469	-0.102503	-0.357569	-0.021977	-0.012243
CM014754.1	53381714	53404641	-0.060377	-0.158965	-0.025699	-0.007370
CM014754.1	53396542	53410130	-0.045659	-0.241949	-0.029773	-0.012668
CM014754.1	53404755	53426240	0.065729	0.080592	0.026010	0.012229
CM014754.1	53410179	53434200	0.004423	0.004083	0.001801	0.003301
CM014754.1	53426590	53441295	0.119098	0.111986	0.068740	0.029909
CM014754.1	53434710	53446250	0.081202	0.072492	0.041840	0.017065
CM014754.1	53441313	53455950	-0.047734	-0.072332	-0.021301	-0.007878
CM014754.1	53446289	53461986	0.042446	0.049062	0.013460	0.014768
CM014754.1	53457002	53468364	0.026050	0.016565	0.007217	0.007343
CM014754.1	53462102	53473688	0.250621	0.123980	0.089051	0.060134
CM014754.1	53468613	53478237	0.264657	0.161320	0.112272	0.084893
CM014754.1	53473717	53483829	0.029126	0.035111	0.016054	0.003660
CM014754.1	53478343	53489565	0.083899	0.103413	0.052647	0.019841
CM014754.1	53483950	53498886	0.144775	0.131932	0.071458	0.029851
CM014754.1	53489601	53506630	0.019755	0.019028	0.008710	0.002767
CM014754.1	53499110	53513358	0.080253	0.080252	0.040132	0.026840
CM014754.1	53506769	53523361	-0.027151	-0.032924	-0.012922	-0.011839
CM014754.1	53513405	53530015	-0.193146	-0.498061	-0.085675	-0.047410
CM014754.1	53523383	53539164	0.080051	0.114598	0.039771	0.014029
CM014754.1	53530156	53572362	0.015095	0.009479	0.005050	-0.001996
CM014754.1	53539194	53605704	-0.258531	-0.167641	-0.066933	-0.053684
CM014754.1	53572388	53640955	-0.062522	-0.108576	-0.035197	-0.018930
CM014754.1	53606029	53678271	-0.008712	-0.017732	-0.005596	-0.005509
CM014754.1	53640986	53691116	0.067597	0.095481	0.032587	0.022099
CM014754.1	53678400	53696635	0.135315	0.196643	0.069467	0.036048
CM014754.1	53691340	53703007	0.001955	0.002704	0.000909	-0.006358
CM014754.1	53696700	53712333	-0.046392	-0.059775	-0.018864	-0.015506
CM014754.1	53703239	53719693	-0.017759	-0.019053	-0.006858	-0.000876
CM014754.1	53712591	53725622	-0.026315	-0.020720	-0.010707	-0.000769
CM014754.1	53719738	53759169	-0.057749	-0.049185	-0.027613	-0.008367
CM014754.1	53725639	53773162	0.011276	0.010788	0.005631	0.001481
CM014754.1	53761436	53780905	0.104901	0.094288	0.043504	0.022627
CM014754.1	53773346	53786011	-0.026603	-0.047155	-0.010898	-0.005280
CM014754.1	53780925	53791682	-0.056757	-0.114522	-0.025542	-0.010504
CM014754.1	53786025	53797000	-0.027319	-0.038331	-0.010603	-0.005408
CM014754.1	53791951	53803673	-0.024859	-0.033694	-0.008499	-0.006115
CM014754.1	53797173	53813032	-0.082357	-0.118570	-0.029806	-0.013867
CM014754.1	53803861	53818957	-0.163855	-0.305610	-0.070822	-0.037505
CM014754.1	53813162	53829581	-0.022385	-0.016244	-0.007805	-0.003116
CM014754.1	53818977	53836842	0.021920	0.013385	0.007352	0.006677
CM014754.1	53829665	53846553	0.059576	0.053753	0.031162	0.018505
CM014754.1	53836917	53855562	0.004421	0.004088	0.001842	0.005663
CM014754.1	53846732	53861903	-0.126710	-0.089740	-0.035259	-0.017853
CM014754.1	53855671	53871527	-0.080838	-0.056071	-0.021525	-0.008799
CM014754.1	53861916	53877263	-0.200926	-0.271347	-0.085904	-0.034898
CM014754.1	53871623	53886278	-0.174359	-0.322519	-0.088311	-0.045514
CM014754.1	53877476	53895297	0.052850	0.064927	0.017303	0.009554
CM014754.1	53886296	53904358	0.095128	0.090671	0.038639	0.025861
CM014754.1	53895394	53911433	0.076720	0.089129	0.043121	0.022411
CM014754.1	53904388	53917457	0.056167	0.060081	0.026557	0.010897
CM014754.1	53911475	53922745	0.100576	0.098572	0.047137	0.024324
CM014754.1	53917488	53930521	-0.012387	-0.008782	-0.005055	0.001130
CM014754.1	53922850	53937806	-0.111601	-0.094495	-0.033866	-0.035502
CM014754.1	53930531	53949048	0.075467	0.085332	0.020244	0.013963
CM014754.1	53938065	53958562	0.034928	0.022841	0.010066	0.007547
CM014754.1	53949352	53967847	-0.098806	-0.067332	-0.028892	-0.010707
CM014754.1	53958624	53975358	-0.161018	-0.161220	-0.051538	-0.015350
CM014754.1	53967881	53983063	-0.130489	-0.161811	-0.056454	-0.023111
CM014754.1	53975433	53989744	-0.077539	-0.106528	-0.041736	-0.023177
CM014754.1	53983163	54018703	0.036705	0.045764	0.021860	0.008072
CM014754.1	53989934	54030917	0.053968	0.078235	0.032106	0.014398
CM014754.1	54019807	54039138	-0.113431	-0.170180	-0.040993	-0.030260
CM014754.1	54030948	54044618	-0.094629	-0.164111	-0.029688	-0.021222
CM014754.1	54039213	54049742	-0.077762	-0.285992	-0.032051	-0.010625
CM014754.1	54044666	54057977	-0.058064	-0.055190	-0.020088	-0.008232
CM014754.1	54049783	54067605	0.073840	0.049585	0.024254	0.019511
CM014754.1	54058723	54076839	0.047107	0.031149	0.015104	0.016641
CM014754.1	54067688	54082583	0.067889	0.042702	0.023748	0.021453
CM014754.1	54076901	54086772	-0.035458	-0.065595	-0.014754	-0.003812
CM014754.1	54083006	54093441	-0.149247	-104.729580	-0.051141	-0.014618
CM014754.1	54086802	54099567	0.049616	0.056512	0.016392	0.011586
CM014754.1	54093484	54105615	0.154110	0.110923	0.059028	0.026882
CM014754.1	54099635	54114994	0.124485	0.116297	0.055335	0.025546
CM014754.1	54105634	54127141	0.011418	0.009671	0.005204	0.003330
CM014754.1	54115014	54131556	-0.142696	-0.205633	-0.062953	-0.034335
CM014754.1	54127152	54137895	-0.132507	-0.358033	-0.056774	-0.026422
CM014754.1	54131590	54144511	-0.058694	-0.058012	-0.020567	-0.013065
CM014754.1	54138185	54152820	-0.008270	-0.008794	-0.002685	-0.000730
CM014754.1	54144537	54159137	-0.054426	-0.142136	-0.021639	-0.010295
CM014754.1	54152888	54164889	-0.020759	-0.077326	-0.011367	-0.002678
CM014754.1	54159151	54200911	0.053696	0.056367	0.022743	0.017967
CM014754.1	54165383	54205977	0.059499	0.064839	0.022087	0.015039
CM014754.1	54200981	54216475	0.067029	0.081571	0.027451	0.010477
CM014754.1	54206107	54221753	-0.052461	-0.047991	-0.025745	-0.016569
CM014754.1	54216491	54236980	-0.026459	-0.030274	-0.011814	-0.007457
CM014754.1	54221875	54243997	-0.002545	-0.005003	-0.000975	-0.002179
CM014754.1	54237122	54254367	-0.021393	-0.027959	-0.007665	-0.007154
CM014754.1	54244114	54260568	-0.139584	-0.230416	-0.050490	-0.025936
CM014754.1	54254428	54269318	-0.076146	-0.177796	-0.030906	-0.012061
CM014754.1	54260586	54285393	0.070954	0.285495	0.040840	0.030953
CM014754.1	54269334	54295465	-0.115707	-13.696700	-0.071233	-0.040837
CM014754.1	54286331	54301783	-0.147460	-0.469750	-0.076174	-0.035631
CM014754.1	54295482	54308909	-0.139933	-0.392490	-0.071324	-0.024449
CM014754.1	54301938	54316560	-0.180559	-0.476274	-0.074326	-0.031082
CM014754.1	54309011	54327432	-0.089117	-0.113577	-0.036624	-0.024261
CM014754.1	54316653	54335407	-0.085988	-0.159447	-0.032233	-0.022620
CM014754.1	54327500	54340717	-0.114392	-0.464282	-0.048366	-0.022398
CM014754.1	54335440	54346083	-0.019939	-0.026965	-0.009730	-0.008434
CM014754.1	54340883	54354406	0.042233	0.055617	0.020470	0.012723
CM014754.1	54346093	54360758	-0.024921	-0.048283	-0.013580	-0.005330
CM014754.1	54354548	54366231	0.195522	0.140609	0.075640	0.060330
CM014754.1	54360769	54376554	0.307371	0.177216	0.115869	0.111395
CM014754.1	54366595	54385686	0.075914	0.082219	0.040614	0.028301
CM014754.1	54376815	54400576	0.025196	0.036872	0.012363	0.004002
CM014754.1	54385712	54405986	-0.034954	-0.076087	-0.017804	-0.007285
CM014754.1	54400852	54413779	-0.063578	-0.118402	-0.027516	-0.009108
CM014754.1	54406014	54419333	-0.008634	-0.011741	-0.002715	-0.000502
CM014754.1	54414461	54425955	0.060124	0.074854	0.020734	0.015772
CM014754.1	54419355	54430226	0.050179	0.085521	0.023057	0.017941
CM014754.1	54425967	54436810	0.099492	0.179800	0.052696	0.032582
CM014754.1	54430279	54442266	0.150084	0.271315	0.069259	0.040149
CM014754.1	54437311	54448172	0.040656	0.044106	0.015794	0.008039
CM014754.1	54442358	54454586	0.044837	0.027958	0.015752	0.009711
CM014754.1	54448222	54462991	0.032684	0.029261	0.014738	0.005247
CM014754.1	54454614	54469861	-0.078236	-0.068349	-0.036841	-0.016152
CM014754.1	54463247	54476860	0.016107	0.013788	0.007926	0.016150
CM014754.1	54469896	54485098	0.135408	0.147090	0.067101	0.053275
CM014754.1	54477039	54490568	0.102842	0.112240	0.050795	0.032704
CM014754.1	54485272	54497502	0.070104	0.111586	0.036254	0.014612
CM014754.1	54490587	54506403	0.042836	0.081254	0.019748	0.010585
CM014754.1	54497601	54510904	0.138458	0.177625	0.065915	0.046671
CM014754.1	54506531	54518137	0.162598	0.202604	0.077877	0.068467
CM014754.1	54510947	54522090	0.033656	0.049465	0.014802	0.012244
CM014754.1	54518161	54529429	0.080671	0.067437	0.030174	0.009902
CM014754.1	54522255	54543234	-0.032199	-0.022235	-0.010655	-0.006992
CM014754.1	54529500	54552699	-0.231390	-0.183186	-0.071854	-0.053435
CM014754.1	54543277	54561238	-0.188483	-0.195009	-0.044550	-0.021570
CM014754.1	54553256	54567387	-0.209306	-1.535074	-0.051063	-0.025248
CM014754.1	54561249	54576266	-0.134678	-0.328786	-0.052727	-0.025180
CM014754.1	54567590	54583065	0.117726	0.127469	0.061299	0.031286
CM014754.1	54576294	54589851	0.144831	0.161559	0.081577	0.033184
CM014754.1	54583082	54598332	0.061506	0.061368	0.032532	0.018854
CM014754.1	54589942	54610681	-0.056606	-0.054994	-0.026548	-0.018462
CM014754.1	54598517	54618856	-0.011650	-0.009157	-0.004691	-0.003832
CM014754.1	54610721	54625269	0.131786	0.108322	0.065530	0.046621
CM014754.1	54619009	54631888	0.123057	0.134302	0.054345	0.038760
CM014754.1	54625283	54641295	0.172154	0.156453	0.062001	0.034008
CM014754.1	54632014	54646551	0.166897	0.123177	0.069848	0.037077
CM014754.1	54641310	54652447	0.078544	0.058075	0.032749	0.022218
CM014754.1	54646597	54658664	0.003078	0.003127	0.001522	0.003535
CM014754.1	54652607	54665642	-0.010518	-0.014778	-0.005830	-0.005762
CM014754.1	54658739	54675042	0.048578	0.054500	0.026497	0.005622
CM014754.1	54666075	54682782	0.026431	0.041910	0.013902	0.002778
CM014754.1	54675055	54689188	0.162755	0.285997	0.075377	0.040817
CM014754.1	54682891	54697091	0.187425	0.250815	0.093504	0.038229
CM014754.1	54689446	54703666	-0.094467	-0.459530	-0.051247	-0.027228
CM014754.1	54698303	54709914	-0.051503	-0.419101	-0.031133	-0.018720
CM014754.1	54703752	54718165	-0.041762	-0.151488	-0.020422	-0.003993
CM014754.1	54709965	54725573	-0.104952	-0.394911	-0.047966	-0.015784
CM014754.1	54718485	54731535	-0.025696	-0.103996	-0.014813	-0.001523
CM014754.1	54725588	54738824	-0.022735	-0.041921	-0.010430	-0.009066
CM014754.1	54732480	54750258	-0.118534	-0.109091	-0.045943	-0.035459
CM014754.1	54738830	54759656	-0.038501	-0.037413	-0.015035	0.001195
CM014754.1	54750270	54786304	0.083261	0.101911	0.037589	0.021421
CM014754.1	54759739	54793153	-0.009199	-0.010230	-0.005212	-0.005726
CM014754.1	54786352	54801244	-0.044812	-0.054867	-0.025530	-0.014132
CM014754.1	54793176	54813578	-0.026407	-0.018784	-0.008901	-0.005972
